,concept_name_id,concept_id,name,locale,locale_preferred,creator,date_created,concept_name_type,voided,voided_by,date_voided,void_reason,uuid,date_changed,changed_by
147,148,46,Vasectomy,en,1,2,2015-04-22 09:28:58,FULLY_SPECIFIED,0,,,,3e1ded66-26fe-102b-80cb-0017a47871b2,2021-04-14 18:42:09,2.0
148,149,47,Medroxyprogesterone acetate,en,0,2,2015-04-22 09:28:59,FULLY_SPECIFIED,0,,,,3e12ebd2-26fe-102b-80cb-0017a47871b2,2021-04-14 18:42:09,2.0
149,150,47,Depoprovera,en,0,2,2015-04-22 09:28:59,,0,,,,93f48134-07d4-102c-b5fa-0017a47871b2,2021-04-14 18:42:09,2.0
150,151,47,Depo-provera,en,0,2,2015-04-22 09:28:59,,0,,,,93f47c52-07d4-102c-b5fa-0017a47871b2,2021-04-14 18:42:09,2.0
151,152,47,Acétate de médroxyprogestéronexxx,fr,1,2,2015-04-22 09:28:59,,1,2.0,2020-04-27 10:33:04,Removed from user interface,f5b210fe-d5db-102d-ad2a-000c29c2a5d7,2021-04-14 18:42:09,2.0
152,153,48,Injectable hormones,en,0,2,2015-04-22 09:29:00,,0,,,,94acfcbe-07d4-102c-b5fa-0017a47871b2,2021-04-14 18:42:09,2.0
153,154,48,Contraception injectable,fr,1,2,2015-04-22 09:29:00,,1,2.0,2017-04-14 11:58:52,Removed from user interface,f75c6936-d5db-102d-ad2a-000c29c2a5d7,2021-04-14 18:42:09,2.0
154,155,48,Injectable contraceptives,en,1,2,2015-04-22 09:29:00,FULLY_SPECIFIED,0,,,,3e3d14d4-26fe-102b-80cb-0017a47871b2,2021-04-14 18:42:09,2.0
155,156,49,Cervical cap,en,0,2,2015-04-22 09:29:00,,0,,,,93f0eede-07d4-102c-b5fa-0017a47871b2,2021-04-14 18:42:09,2.0
156,157,49,Diaphragme,fr,1,2,2015-04-22 09:29:00,,0,,,,f75c360a-d5db-102d-ad2a-000c29c2a5d7,2021-04-14 18:42:09,2.0
157,158,49,Diaphragm,en,1,2,2015-04-22 09:29:00,FULLY_SPECIFIED,0,,,,3e3d1362-26fe-102b-80cb-0017a47871b2,2021-04-14 18:42:09,2.0
158,159,50,Female sterilization,en,1,2,2015-04-22 09:29:01,FULLY_SPECIFIED,0,,,,3e3d106a-26fe-102b-80cb-0017a47871b2,2021-04-14 18:42:09,2.0
159,160,50,Stérilisation féminine,fr,1,2,2015-04-22 09:29:01,FULLY_SPECIFIED,0,,,,eb6352dc-c830-4445-aeea-fcc3889c2110,2021-04-14 18:42:09,2.0
160,161,50,Stérilisation féminine,ht,1,2,2015-04-22 09:29:01,FULLY_SPECIFIED,0,,,,13274c1b-296c-4e77-b414-1affc41bdc0e,2021-04-14 18:42:09,2.0
161,162,51,Condoms,en,1,2,2015-04-22 09:29:02,FULLY_SPECIFIED,0,,,,3e0ba5ac-26fe-102b-80cb-0017a47871b2,2021-04-14 18:42:09,2.0
162,163,51,Preservatifs,fr,1,2,2015-04-22 09:29:02,FULLY_SPECIFIED,0,,,,3e0ba7dc-26fe-102b-80cb-0017a47871b2,2021-04-14 18:42:09,2.0
163,164,52,Contraception orale,fr,1,2,2015-04-22 09:29:02,,1,2.0,2017-04-06 11:37:58,Removed from user interface,f5a61cc2-d5db-102d-ad2a-000c29c2a5d7,2021-04-14 18:42:09,2.0
164,165,52,Birth control pills,en,0,2,2015-04-22 09:29:02,,0,,,,93ee52e6-07d4-102c-b5fa-0017a47871b2,2021-04-14 18:42:09,2.0
165,166,52,Oral contraception,en,1,2,2015-04-22 09:29:02,FULLY_SPECIFIED,0,,,,3e11e0a2-26fe-102b-80cb-0017a47871b2,2021-04-14 18:42:09,2.0
166,167,53,Rhythm method,en,0,2,2015-04-22 09:29:03,,0,,,,956506b0-07d4-102c-b5fa-0017a47871b2,2021-04-14 18:42:09,2.0
167,168,53,Natural family planning,en,1,2,2015-04-22 09:29:03,FULLY_SPECIFIED,0,,,,3e3d11dc-26fe-102b-80cb-0017a47871b2,2021-04-14 18:42:09,2.0
168,169,53,Planification familiale naturellexx,fr,1,2,2015-04-22 09:29:03,,1,2.0,2020-04-20 16:13:50,Removed from user interface,f75c072a-d5db-102d-ad2a-000c29c2a5d7,2021-04-14 18:42:09,2.0
169,170,54,Abstinence,en,0,2,2015-04-22 09:29:04,,1,2.0,2017-07-27 18:19:18,Voided due to change of name,3e1deafa-26fe-102b-80cb-0017a47871b2,2021-04-14 18:42:09,2.0
170,171,54,Abstinence,fr,1,2,2015-04-22 09:29:04,,1,2.0,2017-07-27 18:17:49,Removed from user interface,f63907c6-d5db-102d-ad2a-000c29c2a5d7,2021-04-14 18:42:09,2.0
171,172,55,Stérilizasyon,ht,1,2,2015-04-22 09:29:04,FULLY_SPECIFIED,0,,,,40cef535-d33c-44b2-98bc-6c9f9dd3fb2e,2021-04-14 18:42:09,2.0
172,173,55,Sterilization,en,1,2,2015-04-22 09:29:04,FULLY_SPECIFIED,0,,,,3e381628-26fe-102b-80cb-0017a47871b2,2021-04-14 18:42:09,2.0
173,174,55,Stérilisation,fr,1,2,2015-04-22 09:29:04,FULLY_SPECIFIED,0,,,,a385063c-968d-4d0d-98b4-6057ed3cd289,2021-04-14 18:42:09,2.0
174,175,56,Hysterectomy,en,1,2,2015-04-22 09:29:05,FULLY_SPECIFIED,0,,,,107314BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:42:09,2.0
175,176,56,Hystérectomie,fr,1,2,2015-04-22 09:29:05,FULLY_SPECIFIED,0,,,,6a1b1a46-8008-4338-b8f5-89c879483ae7,2021-04-14 18:42:09,2.0
176,177,56,Hystérectomie,ht,1,2,2015-04-22 09:29:05,FULLY_SPECIFIED,0,,,,098475be-0055-4ca3-a255-78710f5ac755,2021-04-14 18:42:09,2.0
177,178,57,Méthode de planification familiale,fr,1,2,2015-07-24 15:56:46,FULLY_SPECIFIED,0,,,,b24c6e61-98c4-4842-a7bc-9e6f30c89a8e,2021-04-14 18:42:09,2.0
178,179,57,Method of birth control,en,0,2,2015-04-22 09:29:06,,0,,,,94b6ceba-07d4-102c-b5fa-0017a47871b2,2021-04-14 18:42:09,2.0
179,180,57,Method of family planning,en,1,2,2015-04-22 09:29:06,FULLY_SPECIFIED,0,,,,3e0d6c2a-26fe-102b-80cb-0017a47871b2,2021-04-14 18:42:09,2.0
180,181,58,"Other family planning method, non-coded",en,1,2,2015-04-22 09:29:06,FULLY_SPECIFIED,0,,,,0b6aea8a-15f5-102d-96e4-000c29c2a5d7,2021-02-16 15:34:40,2.0
181,182,58,Autre méthode de planification familiale (texte),fr,1,2,2015-07-24 16:24:54,FULLY_SPECIFIED,0,,,,7af5c5e1-b695-4773-a591-d63118a463bd,2021-02-16 15:34:40,2.0
182,183,59,Hospitalization comment,en,1,2,2015-04-22 09:29:07,FULLY_SPECIFIED,0,,,,e79d14c8-2737-4cf8-8f94-492dd906b04d,2021-02-16 15:34:40,2.0
183,184,60,Location of death at institution,en,1,2,2019-07-24 19:51:13,FULLY_SPECIFIED,0,,,,9c194ad7-331b-410b-ac20-2a8dab166dd2,,
184,185,61,"Location of death, non-coded",en,1,2,2019-07-24 19:51:13,FULLY_SPECIFIED,0,,,,e17f482c-c814-4ae6-ae07-bd6d29d707a9,,
185,186,62,"Condition contributing to the death but not related to the disease or morbid condition, non-coded",en,1,2,2019-07-24 19:51:13,FULLY_SPECIFIED,0,,,,8a24c13d-a614-4251-85f9-be5526708ad1,,
186,187,62,"Condition contributing to the death, non-coded",en,0,2,2019-07-24 19:51:13,,0,,,,e374ee4d-5baa-48a5-b24b-ccc7020a2a26,,
187,188,63,Location of death,en,1,2,2019-07-24 19:51:13,FULLY_SPECIFIED,0,,,,bc50cee2-8468-4b3b-8f0e-a5f95890df7c,,
188,189,63,Lieu du décès,fr,1,2,2019-07-24 19:51:13,FULLY_SPECIFIED,0,,,,717517a6-e488-457e-8320-6e42b816c0b2,,
189,190,64,Maladie ou ayant directement provoqué le décès,fr,1,2,2019-07-24 19:51:13,FULLY_SPECIFIED,0,,,,22562a24-8ec1-463e-9562-d6e5564a88cd,,
190,191,64,Final disease resulting in death,en,1,2,2019-07-24 19:51:13,,0,,,,6f43829f-b338-489a-af10-531992fd929f,,
191,192,64,Final disease or condition resulting in death,en,0,2,2019-07-24 19:51:13,FULLY_SPECIFIED,0,,,,2a41c308-2b82-40fe-9d73-c67efacd8a77,,
192,193,65,Maternal death,en,1,2,2019-07-24 19:51:13,FULLY_SPECIFIED,0,,,,730f5e1b-9bb4-497a-aca3-553dc500d80b,,
193,194,66,DIAGNOSIS SEQUENCE NUMBER,en,1,2,2019-07-24 19:51:13,FULLY_SPECIFIED,0,,,,2095BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,,
194,195,66,NUMÉRO D'ORDRE DES DIAGNOSTICS,fr,1,2,2019-07-24 19:51:13,FULLY_SPECIFIED,0,,,,105907BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,,
195,196,67,CAUSE OF DEATH FROM DEATH CERTIFICATE,en,1,2,2019-07-24 19:51:13,FULLY_SPECIFIED,0,,,,2094BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,,
196,197,67,CAUSE DU DÉCÈS SUR CERTIFICAT DE DÉCÈS,fr,1,2,2019-07-24 19:51:13,FULLY_SPECIFIED,0,,,,105848BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,,
197,198,68,Probable cause of death (text),en,1,2,2019-07-24 19:51:13,FULLY_SPECIFIED,0,,,,108120BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,,
198,199,69,CAUSES OF DEATH FROM DEATH CERTIFICATE,en,1,2,2019-07-24 19:51:13,FULLY_SPECIFIED,0,,,,2096BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,,
199,200,69,CAUSES DU DÉCÈS SUR CERTIFICAT DE DÉCÈS,fr,1,2,2019-07-24 19:51:13,FULLY_SPECIFIED,0,,,,105850BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,,
200,201,70,Visité un personnel de santé au cours de maladie,fr,1,2,2019-07-24 19:51:13,FULLY_SPECIFIED,0,,,,69d27c06-165e-4de3-a122-4e980d112749,,
201,202,70,Visited provider during illness,en,1,2,2019-07-24 19:51:13,FULLY_SPECIFIED,0,,,,11109d13-834c-4d94-9895-14d44d41e6ce,,
202,203,71,Funeral home staff,en,0,2,2019-07-24 19:51:13,,0,,,,473f645d-cb32-490d-b306-560774d54dd7,,
203,204,71,Undertaker,en,0,2,2019-07-24 19:51:13,FULLY_SPECIFIED,0,,,,78f45753-4148-43a1-b904-aa9ef5773a96,,
204,205,71,Funeral director,en,0,2,2019-07-24 19:51:13,,0,,,,a98c1ca2-fef3-4818-9f82-2e614daa35f2,,
205,206,71,Pompe funèbres,fr,1,2,2019-07-24 19:51:13,FULLY_SPECIFIED,0,,,,3c72ec96-42ac-46ae-a8e7-c36f1895af18,,
206,207,71,Mortician,en,1,2,2019-07-24 19:51:13,,0,,,,111496ab-31cc-4e9a-8bdb-b6f629fe13a3,,
207,208,72,Source of information,en,1,2,2019-07-24 19:51:13,FULLY_SPECIFIED,0,,,,db2b86a9-d43c-458c-a985-327a814a67d0,,
208,209,72,Source d'information,fr,1,2,2019-07-24 19:51:13,FULLY_SPECIFIED,0,,,,b25ec3ad-8fc1-482a-b79d-8f5fab3feccd,,
209,210,73,Burial certificate,en,0,2,2019-07-24 19:51:13,,0,,,,6cfb0bea-d4bf-4e81-be3f-1a83000cf26a,,
210,211,73,Permit d'inhumer,fr,1,2,2019-07-24 19:51:13,FULLY_SPECIFIED,0,,,,d6f2eeb0-cc9e-4c22-abef-f40ddffad5ce,,
211,212,73,Burial permit,en,0,2,2019-07-24 19:51:13,,0,,,,9d8755e8-be55-4749-bafe-b67974cb01a3,,
212,213,73,Burial certificate number,en,1,2,2019-07-24 19:51:13,FULLY_SPECIFIED,0,,,,61b214fb-888f-4fa0-9edb-44fd872309be,,
213,214,74,Condition contributing to the death,en,1,2,2019-07-24 19:51:13,,0,,,,c8f588cc-133c-4c62-a04b-c347d8f31d68,,
214,215,74,Condition contributing to the death but not related to the disease or morbid condition,en,0,2,2019-07-24 19:51:13,FULLY_SPECIFIED,0,,,,75a26b39-c8e0-4b65-83ef-9b1f2be7161d,,
215,216,75,Autopsie,fr,1,2,2019-07-24 19:51:13,FULLY_SPECIFIED,0,,,,cee5fea8-93b5-4da1-8fc7-5d3343be03a0,,
216,217,75,Post-mortem examination,en,0,2,2019-07-24 19:51:13,,0,,,,76943508-c269-4d73-8158-3e34964a1a49,,
217,218,75,Autopsy,en,1,2,2019-07-24 19:51:13,FULLY_SPECIFIED,0,,,,e767ddbb-53fa-44f8-97b7-ed47e1c97e61,,
218,219,75,Autopsia cadaverum,en,0,2,2019-07-24 19:51:13,,0,,,,d4db623c-55f8-4f0f-99a5-296423f19808,,
219,220,75,Obduction,en,0,2,2019-07-24 19:51:13,,0,,,,0f3edffb-88cd-40f1-b9ab-9b960e9067b3,,
220,221,76,Moyen de confirmation du diagnostic,fr,1,2,2019-07-24 19:51:13,FULLY_SPECIFIED,0,,,,00f0132f-4ef3-4ba9-bb35-c396777d673f,,
221,222,76,Method of confirming death,en,1,2,2019-07-24 19:51:13,FULLY_SPECIFIED,0,,,,e028e91c-3498-45b7-a2e5-f0fc0731e821,,
222,223,77,Circumstances of death,en,1,2,2019-07-24 19:51:14,FULLY_SPECIFIED,0,,,,9ff10896-e6c3-4c7c-9249-b430c1747031,,
223,224,77,Circonstances du décès,fr,1,2,2019-07-24 19:51:14,FULLY_SPECIFIED,0,,,,e7607abd-c2e6-44b2-980e-004759df2c20,,
224,225,77,Description of death by non-clinician,en,0,2,2019-07-24 19:51:14,,0,,,,08bbc806-32dd-44fe-8e75-62310a912ab2,,
225,226,78,Cause sous-jacente de la mort,fr,1,2,2019-07-24 19:51:14,FULLY_SPECIFIED,0,,,,25582932-056b-4739-abbd-341bec6d5f0d,,
226,227,78,Underlying cause of death,en,1,2,2019-07-24 19:51:14,FULLY_SPECIFIED,0,,,,d1bea751-68b8-4b7f-830d-567456eb26ed,,
227,228,79,Affectations morbides ayant éventuellement conduit a l'état préciser l'affectation initiale étant indiquée en dernier lieu,fr,1,2,2019-07-24 19:51:14,FULLY_SPECIFIED,0,,,,b9ff3a12-8bc9-4c45-9575-2e48da83b573,,
228,229,79,Condition causing the final disease,en,1,2,2019-07-24 19:51:14,,0,,,,c4b4dc79-72e4-45bd-b1d6-4da66939bc9e,,
229,230,79,Condition which caused the final disease or condition,en,0,2,2019-07-24 19:51:14,FULLY_SPECIFIED,0,,,,3e5204bb-fabd-4c96-9ac1-c57b8258d150,,
230,231,79,Conditions qui causent des maladies finale,fr,0,2,2019-07-24 19:51:14,,0,,,,68bb8153-da6d-4e19-a4ad-2169f8896857,,
231,232,80,"Duration of hospitalization during which patient died, in days",en,1,2,2019-07-24 19:51:14,FULLY_SPECIFIED,0,,,,c2424b53-cc4b-415c-998a-1c5365c3af9d,,
232,233,81,Country concept,en,1,2,2015-06-05 11:25:41,FULLY_SPECIFIED,0,,,,5619bbf9-a49b-4fb4-a70b-ee2304d981a3,2021-04-14 18:41:06,2.0
233,234,82,State Province concept,en,1,2,2015-06-05 11:29:17,FULLY_SPECIFIED,0,,,,a4eacc94-69c4-4a75-901a-0108a1a69db7,2021-04-14 18:41:06,2.0
234,235,83,City Village concept,en,1,2,2015-06-05 11:27:23,FULLY_SPECIFIED,0,,,,ad2d1756-b011-4a14-a0ee-039ccb7362f5,2021-04-14 18:41:06,2.0
235,236,84,Address3 concept,en,1,2,2015-06-05 11:23:10,FULLY_SPECIFIED,0,,,,c343b137-2521-46f4-bb12-4f39c0451ac7,2021-04-14 18:41:06,2.0
236,237,85,Address2 concept,en,1,2,2015-06-05 11:09:29,FULLY_SPECIFIED,0,,,,86a028ff-c879-4efd-a239-079cbd11cf59,2021-04-14 18:41:06,2.0
237,238,86,Address1 concept,en,1,2,2015-06-05 10:57:24,FULLY_SPECIFIED,0,,,,f9f05252-0128-4d17-b191-f1aaf0415700,2021-04-14 18:41:06,2.0
238,239,87,Kote li fèt,ht,1,2,2015-03-09 09:32:42,FULLY_SPECIFIED,0,,,,ea5a0b1d-5a89-45ce-a774-9144338a1eba,2021-04-14 18:41:06,2.0
239,240,87,Place of birth,en,0,2,2008-03-26 07:23:47,FULLY_SPECIFIED,0,,,,0b6aeb84-15f5-102d-96e4-000c29c2a5d7,2021-04-14 18:41:06,2.0
240,241,87,Lieu de naissance,fr,1,2,2015-03-09 09:32:13,FULLY_SPECIFIED,0,,,,8f149876-967b-4207-86a7-ffb717d31c01,2021-04-14 18:41:06,2.0
241,242,87,Birthplace,en,1,2,2008-03-26 07:23:47,,0,,,,956ec9c0-07d4-102c-b5fa-0017a47871b2,2021-04-14 18:41:06,2.0
242,243,88,Birthplace address construct,en,1,2,2015-06-05 11:08:36,FULLY_SPECIFIED,0,,,,b417be57-726c-4ef5-854d-7eaf2ec9f836,2021-04-14 18:41:06,2.0
243,244,89,Activité principale non-codée,fr,1,2,2015-04-22 09:29:10,,1,2.0,2021-03-16 13:35:01,Removed from user interface,f696981e-d5db-102d-ad2a-000c29c2a5d7,2021-04-14 18:41:06,2.0
244,245,89,"Main activity, non-coded",en,1,2,2015-04-22 09:29:10,FULLY_SPECIFIED,0,,,,3e254494-26fe-102b-80cb-0017a47871b2,2021-04-14 18:41:06,2.0
245,246,89,"Occupation, non-coded",en,0,2,2020-09-04 14:14:19,,1,2.0,2021-04-14 18:41:06,Anulado por cambio de nombre,0b9565bc-15f5-102d-96e4-000c29c2a5d7,2021-04-14 18:41:06,2.0
246,247,89,"Principal activity, non-coded",en,0,2,2015-04-22 09:29:10,,0,,,,0b9564cc-15f5-102d-96e4-000c29c2a5d7,2021-04-14 18:41:06,2.0
247,248,90,Urban,en,1,2,2015-04-22 09:29:10,FULLY_SPECIFIED,0,,,,bf2be020-e02d-45f2-a9f0-3e3573e3a211,2021-04-14 18:41:06,2.0
248,249,90,Urbaine,fr,1,2,2015-04-22 09:29:10,FULLY_SPECIFIED,0,,,,8489dde6-d659-4d3f-ad6c-922e451e534f,2021-04-14 18:41:06,2.0
249,250,91,Rural,en,1,2,2015-04-22 09:29:11,FULLY_SPECIFIED,0,,,,ed83c7bf-b7bb-45d1-812c-d8ee37a080e3,2021-04-14 18:41:06,2.0
250,251,91,Rural,fr,1,2,2015-04-22 09:29:11,FULLY_SPECIFIED,0,,,,efc13014-58e3-4769-a3f5-f3488e30433b,2021-04-14 18:41:06,2.0
251,252,92,Residential environment,en,1,2,2015-04-22 09:29:11,,0,,,,6d70ba3d-8464-46d9-89a1-dacff7ceb9bb,2021-04-14 18:41:06,2.0
252,253,92,Classification of residential environment,en,0,2,2015-04-22 09:29:11,FULLY_SPECIFIED,0,,,,1f3d6109-b6c1-47ab-b207-27af20729596,2021-04-14 18:41:06,2.0
253,254,93,Celibate,en,1,2,2015-04-22 09:29:12,FULLY_SPECIFIED,0,,,,0b78117e-15f5-102d-96e4-000c29c2a5d7,2021-04-14 18:41:06,2.0
254,255,93,CÉLIBATAIRE,fr,1,2,2015-04-22 09:29:12,,1,2.0,2021-03-16 13:37:05,Removed from user interface,f71e3f26-d5db-102d-ad2a-000c29c2a5d7,2021-04-14 18:41:06,2.0
255,256,94,Divorced,en,1,2,2015-04-22 09:29:12,FULLY_SPECIFIED,0,,,,3e150a5c-26fe-102b-80cb-0017a47871b2,2021-04-14 18:41:06,2.0
256,257,94,Divòse,ht,1,2,2015-04-22 09:29:12,FULLY_SPECIFIED,0,,,,c87991b3-02fe-45ef-9325-477787cba57f,2021-04-14 18:41:06,2.0
257,258,94,Divorcé(e),fr,1,2,2015-04-22 09:29:12,FULLY_SPECIFIED,0,,,,d1c68e19-cfac-4b72-98c0-17de59bf5b23,2021-04-14 18:41:06,2.0
258,259,95,Single/Child,en,0,2,2015-04-22 09:29:13,SHORT,0,,,,0b7feb10-15f5-102d-96e4-000c29c2a5d7,2021-04-14 18:41:06,2.0
259,260,95,Célibataire ou un enfant,fr,1,2,2015-04-22 09:29:13,FULLY_SPECIFIED,0,,,,388cae77-22a6-48bc-bfbb-17908c8d61c0,2021-04-14 18:41:06,2.0
260,261,95,Single or a child,en,1,2,2015-04-22 09:29:13,FULLY_SPECIFIED,0,,,,0b75ec14-15f5-102d-96e4-000c29c2a5d7,2021-04-14 18:41:06,2.0
261,262,95,Selibatè oubyen timoun,ht,1,2,2015-04-22 09:29:13,FULLY_SPECIFIED,0,,,,536981db-7436-4edc-9c9d-0eceb1461fda,2021-04-14 18:41:06,2.0
262,263,96,Never married,en,1,2,2015-04-22 09:29:13,FULLY_SPECIFIED,0,,,,3e1508f4-26fe-102b-80cb-0017a47871b2,2021-04-14 18:41:06,2.0
263,264,96,JAMAIS MARIÉ,fr,1,2,2015-04-22 09:29:13,,0,,,,f5c8e202-d5db-102d-ad2a-000c29c2a5d7,2021-04-14 18:41:06,2.0
264,265,97,Veuf,fr,0,2,2015-04-22 09:29:14,,0,,,,ab6ed0a7-f146-476f-b6f7-866b44402dce,2021-04-14 18:41:06,2.0
265,266,97,Veuf(ve),fr,1,2,2015-04-22 09:29:14,FULLY_SPECIFIED,0,,,,faae1a8e-07c1-4c37-8527-75dc7901d2ac,2021-04-14 18:41:06,2.0
266,267,97,SPOUSE DIED,en,0,2,2015-04-22 09:29:14,,0,,,,95692394-07d4-102c-b5fa-0017a47871b2,2021-04-14 18:41:06,2.0
267,268,97,Vèf,ht,1,2,2015-04-22 09:29:14,FULLY_SPECIFIED,0,,,,1dd94bf3-0962-4ca6-8a66-0fd1dccd0887,2021-04-14 18:41:06,2.0
268,269,97,Widowed,en,1,2,2015-04-22 09:29:14,FULLY_SPECIFIED,0,,,,3e150bce-26fe-102b-80cb-0017a47871b2,2021-04-14 18:41:06,2.0
269,270,97,Veuve,fr,0,2,2015-04-22 09:29:14,,0,,,,bf337879-0fd6-4bbb-bb4d-8b4cf68a8e52,2021-04-14 18:41:06,2.0
270,271,98,Separe,ht,1,2,2015-04-22 09:29:15,FULLY_SPECIFIED,0,,,,4e1dd8d7-22ca-4fbc-9163-c1f6cbb328e6,2021-04-14 18:41:06,2.0
271,272,98,Separated,en,1,2,2015-04-22 09:29:15,FULLY_SPECIFIED,0,,,,3e150782-26fe-102b-80cb-0017a47871b2,2021-04-14 18:41:06,2.0
272,273,98,Séparé(e),fr,1,2,2015-04-22 09:29:15,FULLY_SPECIFIED,0,,,,5c572211-edfc-457c-b922-8ee8a5293bf8,2021-04-14 18:41:06,2.0
273,274,99,Partner in prison,en,1,2,2015-04-22 09:29:15,FULLY_SPECIFIED,0,,,,0b75eb1a-15f5-102d-96e4-000c29c2a5d7,2021-04-14 18:41:06,2.0
274,275,99,PARTENAIRE EN PRISON,fr,1,2,2015-04-22 09:29:15,,1,2.0,2021-03-16 13:36:42,Removed from user interface,f6fe72fe-d5db-102d-ad2a-000c29c2a5d7,2021-04-14 18:41:06,2.0
275,276,100,Marié(e),fr,1,2,2015-04-22 09:29:16,FULLY_SPECIFIED,0,,,,90c02968-5164-4e97-ab01-db80aa9e0d56,2021-04-14 18:41:06,2.0
276,277,100,Marye,ht,1,2,2015-04-22 09:29:16,FULLY_SPECIFIED,0,,,,cca6224b-3f11-4f7a-b9c8-ac1b784e6c77,2021-04-14 18:41:06,2.0
277,278,100,Married,en,1,2,2015-04-22 09:29:16,FULLY_SPECIFIED,0,,,,3e3ffcb2-26fe-102b-80cb-0017a47871b2,2021-04-14 18:41:06,2.0
278,279,101,Konkibinaj,ht,0,2,2015-04-22 09:29:17,,0,,,,6843ccc2-a24e-4671-aa07-4f89dfd49345,2021-04-14 18:41:06,2.0
279,280,101,Concubine,fr,0,2,2015-04-22 09:29:17,,0,,,,14a425c9-30dc-4cfb-a23f-23b2e8fdcdda,2021-04-14 18:41:06,2.0
280,281,101,Placé(e),fr,1,2,2015-04-22 09:29:17,,0,,,,b3a05960-796f-4565-bd44-7dc6331d2d51,2021-04-14 18:41:06,2.0
281,282,101,Plase,ht,1,2,2015-04-22 09:29:17,,0,,,,aeb288a7-21af-4800-b972-196adcdd3f14,2021-04-14 18:41:06,2.0
282,283,101,Living with partner,en,1,2,2015-04-22 09:29:17,FULLY_SPECIFIED,0,,,,3e150eb2-26fe-102b-80cb-0017a47871b2,2021-04-14 18:41:06,2.0
283,284,101,Cohabitant avec le partenaire,fr,0,2,2015-04-22 09:29:17,FULLY_SPECIFIED,0,,,,c7510c67-cc7a-4cc5-85fc-12c98cb44b00,2021-04-14 18:41:06,2.0
284,285,101,Ap viv ak patnè,ht,0,2,2015-04-22 09:29:17,FULLY_SPECIFIED,0,,,,80341f66-14da-4a9a-a03f-f8a0ef3e52c4,2021-04-14 18:41:06,2.0
285,286,102,CIV_STAT,en,0,2,2015-04-22 09:29:18,SHORT,0,,,,0b8ec5fe-15f5-102d-96e4-000c29c2a5d7,2021-04-14 18:41:06,2.0
286,287,102,État civil,fr,0,2,2020-09-04 14:14:20,,1,2.0,2021-04-14 18:41:06,Anulado por cambio de nombre,f5c82c18-d5db-102d-ad2a-000c29c2a5d7,2021-04-14 18:41:06,2.0
287,288,102,Civil status,en,1,2,2015-04-22 09:29:18,FULLY_SPECIFIED,0,,,,3e15049e-26fe-102b-80cb-0017a47871b2,2021-04-14 18:41:06,2.0
288,289,103,Domestic,en,0,2,2019-11-20 18:22:22,,0,,,,0b8eb0dc-15f5-102d-96e4-000c29c2a5d7,2021-04-14 18:41:06,2.0
289,290,103,Housework,en,1,2,2019-11-20 18:22:22,FULLY_SPECIFIED,0,,,,3e19c6d2-26fe-102b-80cb-0017a47871b2,2021-04-14 18:41:06,2.0
290,291,103,Housewife,en,0,2,2019-11-20 18:22:22,,0,,,,0b8eb1cc-15f5-102d-96e4-000c29c2a5d7,2021-04-14 18:41:06,2.0
291,292,103,Ménage,fr,1,2,2019-11-20 18:22:22,,0,,,,0b8eb2c6-15f5-102d-96e4-000c29c2a5d7,2021-04-14 18:41:06,2.0
292,293,104,Commerçant,fr,1,2,2019-11-20 18:22:22,,0,,,,0b8e937c-15f5-102d-96e4-000c29c2a5d7,2021-04-14 18:41:06,2.0
293,294,104,Commerce,en,1,2,2019-11-20 18:22:22,FULLY_SPECIFIED,0,,,,3e17c01c-26fe-102b-80cb-0017a47871b2,2021-04-14 18:41:06,2.0
294,295,105,Housework/Fieldwork,en,1,2,2019-11-20 18:22:22,FULLY_SPECIFIED,0,,,,3e252a68-26fe-102b-80cb-0017a47871b2,2021-04-14 18:41:06,2.0
295,296,105,Ménage/Travail de terrain,fr,1,2,2019-11-20 18:22:22,,0,,,,f695e1ee-d5db-102d-ad2a-000c29c2a5d7,2021-04-14 18:41:06,2.0
296,297,106,Factory worker,en,1,2,2019-11-20 18:22:22,FULLY_SPECIFIED,0,,,,3e1d53f6-26fe-102b-80cb-0017a47871b2,2021-04-14 18:41:06,2.0
297,298,106,Ouvrier,fr,1,2,2019-11-20 18:22:22,,0,,,,f6326b1e-d5db-102d-ad2a-000c29c2a5d7,2021-04-14 18:41:06,2.0
298,299,107,PROFESSIONEL,fr,1,2,2015-04-22 09:29:26,,1,2.0,2017-06-07 14:59:03,Removed from user interface,f7039220-d5db-102d-ad2a-000c29c2a5d7,2021-04-14 18:41:06,2.0
299,300,107,Professional,en,0,2,2015-04-22 09:29:26,,1,2.0,2017-06-07 14:59:44,Voided due to change of name,0b76dd22-15f5-102d-96e4-000c29c2a5d7,2021-04-14 18:41:06,2.0
300,301,108,Brasseur,fr,1,2,2019-11-20 18:22:23,,0,,,,f632b696-d5db-102d-ad2a-000c29c2a5d7,2021-04-14 18:41:06,2.0
